genres,id
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",25673.0
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",388.0
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",339380.0
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",284052.0
"[{'id': 18, 'name': 'Drama'}]",615.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",492.0
"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",454626.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",247645.0
"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",161.0
"[{'id': 18, 'name': 'Drama'}]",15774.0
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",274109.0
"[{'id': 37, 'name': 'Western'}]",14551.0
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",458131.0
"[{'id': 18, 'name': 'Drama'}]",376867.0
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",9462.0
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",621.0
"[{'id': 18, 'name': 'Drama'}]",716612.0
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}, {'id': 37, 'name': 'Western'}]",4476.0
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10770, 'name': 'TV Movie'}]",839.0
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",15764.0
"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",14638.0
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 16, 'name': 'Animation'}]",72478.0
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",6003.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2898.0
"[{'id': 18, 'name': 'Drama'}]",228203.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",121986.0
"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",34647.0
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",8810.0
"[{'id': 18, 'name': 'Drama'}]",462.0
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",284054.0
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",13635.0
"[{'id': 18, 'name': 'Drama'}]",39486.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",36208.0
"[{'id': 35, 'name': 'Comedy'}]",14645.0
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",289222.0
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",1116.0
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",7452.0
"[{'id': 18, 'name': 'Drama'}]",687.0
"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",260.0
"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",75629.0
"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]",73456.0
"[{'id': 35, 'name': 'Comedy'}]",37775.0
"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",37135.0
"[{'id': 18, 'name': 'Drama'}]",16858.0
"[{'id': 10752, 'name': 'War'}]",13321.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",9571.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",2757.0
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2503.0
"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",447332.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",19120.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",11881.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",40794.0
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 10749, 'name': 'Romance'}, {'id': 36, 'name': 'History'}]",11661.0
"[{'id': 35, 'name': 'Comedy'}]",1542.0
"[{'id': 18, 'name': 'Drama'}]",427033.0
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",353081.0
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",49020.0
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",1669.0
"[{'id': 18, 'name': 'Drama'}]",249164.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",19100.0
"[{'id': 35, 'name': 'Comedy'}]",2798.0
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",64682.0
"[{'id': 878, 'name': 'Science Fiction'}]",17654.0
"[{'id': 18, 'name': 'Drama'}]",11978.0
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",756.0
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",585245.0
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]",379291.0
"[{'id': 18, 'name': 'Drama'}]",303483.0
"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",42994.0
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",11236.0
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",111969.0
"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",9662.0
"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",686.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",153.0
"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",546121.0
"[{'id': 18, 'name': 'Drama'}]",312221.0
"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",165213.0
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",47735.0
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}]",3121.0
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 36, 'name': 'History'}]",853.0
"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",814.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",651881.0
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",88273.0
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",51828.0
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",16320.0
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1245.0
"[{'id': 35, 'name': 'Comedy'}]",760.0
"[{'id': 10402, 'name': 'Music'}]",610120.0
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 36, 'name': 'History'}]",514575.0
"[{'id': 18, 'name': 'Drama'}]",429174.0
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]",2291.0
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",22164.0
"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}]",176.0
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",438146.0
"[{'id': 53, 'name': 'Thriller'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",242643.0
"[{'id': 18, 'name': 'Drama'}]",205220.0
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 10770, 'name': 'TV Movie'}]",13949.0
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",4133.0
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",4107.0
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",30061.0
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}]",146.0
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",535356.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",416494.0
"[{'id': 18, 'name': 'Drama'}]",9065.0
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 80, 'name': 'Crime'}]",433498.0
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",39356.0
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",10975.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",457.0
"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",212167.0
"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",11206.0
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",87827.0
"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",5123.0
"[{'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",902.0
"[{'id': 9648, 'name': 'Mystery'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",20558.0
"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",4011.0
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",965.0
"[{'id': 35, 'name': 'Comedy'}]",427.0
"[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 12, 'name': 'Adventure'}]",497582.0
"[{'id': 10770, 'name': 'TV Movie'}, {'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",38602.0
"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}]",10911.0
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]",8056.0
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1429.0
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",987.0
"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",474395.0
"[{'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",38985.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2639.0
"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",2252.0
"[{'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",488.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",350.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",6949.0
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",794.0
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",140.0
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",545609.0
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",315635.0
"[{'id': 18, 'name': 'Drama'}]",245913.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",416477.0
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",273481.0
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",13199.0
"[{'id': 18, 'name': 'Drama'}]",7863.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",4032.0
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",802.0
"[{'id': 35, 'name': 'Comedy'}]",10794.0
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",9361.0
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10770, 'name': 'TV Movie'}]",7249.0
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",840.0
"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",628.0
"[{'id': 35, 'name': 'Comedy'}]",33701.0
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",1888.0
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",8681.0
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}]",385128.0
"[{'id': 18, 'name': 'Drama'}]",304357.0
"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",28055.0
"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",618354.0
"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",298582.0
"[{'id': 18, 'name': 'Drama'}]",45317.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",25866.0
"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",2899.0
"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",560050.0
"[{'id': 37, 'name': 'Western'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",3089.0
"[{'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",2134.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",771.0
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",1895.0
"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",504608.0
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10770, 'name': 'TV Movie'}]",440596.0
"[{'id': 18, 'name': 'Drama'}]",10024.0
"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",9539.0
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",7294.0
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",4147.0
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",90369.0
"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]",591275.0
"[{'id': 35, 'name': 'Comedy'}]",547258.0
"[{'id': 18, 'name': 'Drama'}]",228.0
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",286192.0
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",20246.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10938.0
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",10144.0
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",381.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",255.0
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",785539.0
"[{'id': 10749, 'name': 'Romance'}, {'id': 36, 'name': 'History'}]",428836.0
"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",75656.0
"[{'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",855.0
"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",284689.0
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 9648, 'name': 'Mystery'}]",258893.0
"[{'id': 18, 'name': 'Drama'}]",10867.0
"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",10437.0
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}]",9470.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",140823.0
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10770, 'name': 'TV Movie'}]",37211.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",36940.0
"[{'id': 35, 'name': 'Comedy'}]",12776.0
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",502425.0
"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",420809.0
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",307081.0
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",245891.0
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",14433.0
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",11948.0
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",1554.0
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]",401306.0
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",399404.0
"[{'id': 10770, 'name': 'TV Movie'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",360606.0
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",15362.0
"[{'id': 18, 'name': 'Drama'}]",14163.0
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",88.0
"[{'id': 18, 'name': 'Drama'}]",157354.0
"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",36095.0
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",9426.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",3086.0
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}]",1359.0
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",104.0
"[{'id': 18, 'name': 'Drama'}]",132363.0
"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",81188.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",46838.0
"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",33436.0
"[{'id': 18, 'name': 'Drama'}]",25793.0
"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",11644.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",801.0
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",20620.0
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",13004.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",2640.0
"[{'id': 18, 'name': 'Drama'}]",374461.0
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",302528.0
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",57361.0
"[{'id': 27, 'name': 'Horror'}]",16307.0
"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",15601.0
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",15384.0
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",11368.0
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",658.0
"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",259316.0
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",12311.0
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]",395991.0
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",271674.0
"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",82695.0
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",17681.0
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",10474.0
"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",602223.0
"[{'id': 18, 'name': 'Drama'}]",425373.0
"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",420814.0
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",239877.0
"[{'id': 16, 'name': 'Animation'}]",53565.0
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",14534.0
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",3109.0
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",80278.0
